id_contrat,id_producteur,date_debut,date_fin,type,remuneration
2186,91,2010-8-18,2025-10-22,CDD,75000
2187,44,2011-12-1,2020-9-28,CDD,75000
2188,25,2010-11-10,2021-12-3,CDD,75000
2189,67,2010-6-20,2016-6-26,CDD,75000
2190,181,2011-11-11,2013-7-16,CDD,75000
2191,7,2010-2-9,2014-10-19,CDD,75000
2192,94,2011-6-10,2013-6-6,CDD,75000
2193,107,2011-1-7,2025-7-22,CDD,75000
2194,67,2011-5-24,2014-10-2,CDD,75000
2195,34,2010-3-5,2016-12-16,CDD,75000
2196,11,2010-5-28,2014-9-18,CDD,75000
2197,69,2011-2-1,2017-11-7,CDD,75000
2198,191,2010-3-17,2014-6-21,CDD,75000
2199,171,2010-10-12,2019-1-13,CDD,75000
2200,26,2010-10-23,2025-8-7,CDD,75000
2201,132,2010-4-21,2012-8-16,CDD,75000
2202,42,2011-12-11,2023-2-10,CDD,75000
2203,161,2011-11-23,2017-5-4,CDD,75000
2204,35,2010-11-20,2020-12-8,CDD,75000
2205,18,2011-3-14,2013-1-1,CDD,75000
2206,22,2010-5-16,2025-9-22,CDD,75000
2207,120,2011-9-7,2024-1-1,CDD,75000
2208,175,2010-7-10,2015-1-10,CDD,75000
2209,88,2010-10-25,2014-4-8,CDD,75000
2210,123,2011-9-13,2017-1-13,CDD,75000
2211,10,2010-6-1,2016-8-3,CDD,75000
2212,122,2010-10-22,2020-3-3,CDD,75000
2213,63,2010-12-16,2025-10-27,CDD,75000
2214,80,2011-2-27,2016-3-22,CDD,75000
2215,46,2010-1-13,2021-11-23,CDD,75000
2216,127,2010-3-20,2014-1-27,CDD,75000
2217,68,2011-4-13,2022-4-24,CDD,75000
2218,136,2011-12-22,2012-12-14,CDD,75000
2219,194,2011-1-27,2017-7-8,CDD,75000
2220,73,2010-6-14,2012-3-22,CDD,75000
2221,53,2010-7-4,2017-4-6,CDD,75000
2222,39,2011-7-16,2023-8-2,CDD,75000
2223,70,2011-9-24,2014-3-21,CDD,75000
2224,166,2011-1-17,2014-4-24,CDD,75000
2225,191,2010-11-10,2020-9-2,CDD,75000
2226,11,2011-12-12,2024-8-1,CDD,75000
2227,34,2010-5-7,2013-4-19,CDD,75000
2228,120,2011-3-28,2025-11-26,CDD,75000
2229,33,2011-10-15,2017-11-24,CDD,75000
2230,159,2010-1-7,2015-1-11,CDD,75000
2231,164,2011-1-19,2019-10-15,CDD,75000
2232,175,2010-8-13,2019-9-20,CDD,75000
2233,138,2010-1-12,2012-3-23,CDD,75000
2234,155,2010-9-16,2021-2-21,CDD,75000
2235,51,2010-3-10,2016-9-8,CDD,75000
2236,78,2011-10-13,2017-5-27,CDD,75000
2237,121,2010-2-24,2012-9-19,CDD,75000
2238,73,2011-11-3,2020-9-18,CDD,75000
2239,35,2010-1-24,2019-8-14,CDD,75000
2240,39,2010-1-19,2022-10-12,CDD,75000
2241,102,2010-5-12,2020-12-21,CDD,75000
2242,166,2010-9-27,2023-3-3,CDD,75000
2243,88,2010-8-19,2025-8-23,CDD,75000
2244,23,2010-9-24,2017-12-17,CDD,75000
2245,2,2010-6-26,2017-4-14,CDD,75000
2246,133,2010-5-17,2018-1-13,CDD,75000
2247,156,2011-6-17,2021-10-21,CDD,75000
2248,73,2011-12-22,2014-1-22,CDD,75000
2249,71,2011-3-7,2012-3-26,CDD,75000
2250,182,2010-5-19,2024-6-10,CDD,75000
2251,176,2010-7-8,2016-5-18,CDD,75000
2252,37,2011-7-26,2019-8-20,CDD,75000
2253,161,2010-9-14,2024-11-10,CDD,75000
2254,171,2011-12-21,2023-12-17,CDD,75000
2255,137,2011-11-21,2018-6-6,CDD,75000
2256,119,2010-9-14,2024-12-4,CDD,75000
2257,195,2011-8-11,2012-1-12,CDD,75000
2258,92,2011-2-16,2021-4-23,CDD,75000
2259,123,2011-8-23,2024-6-4,CDD,75000
2260,192,2011-9-9,2021-10-27,CDD,75000
2261,191,2011-2-9,2015-3-27,CDD,75000
2262,55,2011-2-21,2022-1-5,CDD,75000
2263,195,2011-7-5,2023-4-9,CDD,75000
2264,195,2011-5-27,2024-9-2,CDD,75000
2265,110,2010-9-27,2022-12-28,CDD,75000
2266,72,2010-8-19,2013-9-25,CDD,75000
2267,26,2010-7-13,2013-4-15,CDD,75000
2268,48,2010-8-6,2015-4-15,CDD,75000
2269,174,2010-5-15,2014-9-16,CDD,75000
2270,140,2011-10-13,2015-11-1,CDD,75000
2271,70,2010-6-13,2022-1-19,CDD,75000
2272,169,2010-7-11,2025-7-2,CDD,75000
2273,69,2010-12-20,2018-5-9,CDD,75000
2274,105,2010-2-17,2012-6-18,CDD,75000
2275,145,2011-10-7,2022-9-19,CDD,75000
2276,19,2011-4-26,2019-11-11,CDD,75000
2277,142,2011-6-5,2020-9-26,CDD,75000
2278,136,2010-6-23,2017-10-28,CDD,75000
2279,52,2011-10-17,2023-4-4,CDD,75000
2280,33,2010-5-19,2024-12-21,CDD,75000
2281,72,2011-2-18,2024-11-22,CDD,75000
2282,187,2010-6-17,2020-2-24,CDD,75000
2283,188,2010-1-27,2022-8-1,CDD,75000
2284,122,2011-2-22,2021-9-16,CDD,75000
2285,11,2010-7-7,2015-10-23,CDD,75000
2286,142,2011-4-4,2015-3-19,CDD,75000
2287,122,2011-5-3,2024-3-25,CDD,75000
2288,186,2011-7-20,2023-2-28,CDD,75000
2289,151,2011-5-13,2013-9-12,CDD,75000
2290,188,2010-11-8,2017-6-28,CDD,75000
2291,100,2011-1-4,2017-6-25,CDD,75000
2292,23,2011-6-16,2012-4-8,CDD,75000
2293,133,2011-1-26,2017-12-12,CDD,75000
2294,65,2010-9-14,2012-7-11,CDD,75000
2295,93,2010-9-23,2024-1-25,CDD,75000
2296,176,2010-4-19,2013-2-8,CDD,75000
2297,33,2010-5-12,2023-6-20,CDD,75000
2298,87,2010-1-8,2015-6-25,CDD,75000
2299,33,2011-12-27,2013-12-19,CDD,75000
2300,87,2010-5-15,2012-1-8,CDD,75000
2301,82,2011-8-5,2019-8-22,CDD,75000
2302,118,2011-6-11,2022-2-5,CDD,75000
2303,137,2010-6-14,2015-5-20,CDD,75000
2304,184,2011-7-4,2017-10-23,CDD,75000
2305,199,2010-4-4,2022-2-7,CDD,75000
2306,4,2011-2-27,2025-2-13,CDD,75000
2307,28,2010-12-9,2015-8-1,CDD,75000
2308,183,2011-10-26,2023-10-24,CDD,75000
2309,182,2011-11-23,2015-1-28,CDD,75000
2310,39,2010-9-25,2022-6-22,CDD,75000
2311,18,2011-8-19,2013-5-5,CDD,75000
2312,72,2010-11-17,2012-11-13,CDD,75000
2313,193,2011-12-15,2015-7-3,CDD,75000
2314,127,2011-8-8,2025-8-20,CDD,75000
2315,98,2011-7-11,2015-3-21,CDD,75000
2316,95,2010-10-25,2015-6-23,CDD,75000
2317,193,2010-11-5,2023-5-14,CDD,75000
2318,190,2010-9-2,2018-12-10,CDD,75000
2319,194,2011-12-8,2023-5-1,CDD,75000
2320,127,2011-7-21,2015-6-8,CDD,75000
2321,119,2010-9-25,2025-6-10,CDD,75000
2322,23,2011-12-3,2014-4-10,CDD,75000
2323,183,2011-7-17,2025-8-26,CDD,75000
2324,160,2010-2-9,2025-6-23,CDD,75000
2325,17,2011-8-24,2012-4-13,CDD,75000
2326,127,2011-4-3,2019-5-27,CDD,75000
2327,31,2010-3-24,2018-7-14,CDD,75000
2328,94,2010-2-21,2014-3-7,CDD,75000
2329,177,2010-9-2,2018-8-28,CDD,75000
2330,143,2010-7-19,2025-8-13,CDD,75000
2331,136,2011-12-25,2016-6-22,CDD,75000
2332,58,2010-12-15,2018-3-14,CDD,75000
2333,98,2011-1-23,2013-6-21,CDD,75000
2334,148,2010-7-12,2022-4-17,CDD,75000
2335,33,2010-11-17,2016-8-9,CDD,75000
2336,194,2011-9-11,2024-8-2,CDD,75000
2337,18,2011-7-14,2018-10-14,CDD,75000
2338,70,2010-6-17,2017-7-24,CDD,75000
2339,118,2011-7-1,2018-11-5,CDD,75000
2340,81,2010-2-11,2022-11-26,CDD,75000
2341,181,2010-9-25,2014-1-16,CDD,75000
2342,185,2010-9-20,2019-4-10,CDD,75000
2343,61,2010-8-12,2025-5-15,CDD,75000
2344,38,2010-8-10,2015-8-7,CDD,75000
2345,17,2010-6-12,2020-8-21,CDD,75000
2346,85,2010-4-4,2019-1-28,CDD,75000
2347,130,2010-4-20,2018-10-15,CDD,75000
2348,155,2010-8-10,2014-8-10,CDD,75000
2349,73,2011-6-28,2024-2-21,CDD,75000
2350,34,2010-7-3,2017-6-22,CDD,75000
2351,167,2011-6-27,2021-4-25,CDD,75000
2352,51,2011-5-26,2025-6-21,CDD,75000
2353,196,2011-12-11,2015-10-19,CDD,75000
2354,184,2010-10-1,2015-4-3,CDD,75000
2355,143,2011-5-2,2018-3-6,CDD,75000
2356,6,2011-4-20,2015-4-24,CDD,75000
2357,168,2011-9-19,2013-6-7,CDD,75000
2358,9,2010-4-28,2017-2-20,CDD,75000
2359,58,2010-11-19,2018-5-24,CDD,75000
2360,97,2010-4-18,2022-12-7,CDD,75000
2361,31,2010-8-26,2020-6-4,CDD,75000
2362,181,2011-8-8,2016-8-4,CDD,75000
2363,181,2010-4-4,2015-10-14,CDD,75000
2364,179,2010-8-16,2025-5-5,CDD,75000
2365,192,2010-10-20,2019-4-14,CDD,75000
2366,125,2010-3-26,2019-5-27,CDD,75000
2367,190,2010-3-22,2015-5-7,CDD,75000
2368,47,2010-7-5,2025-3-10,CDD,75000
2369,28,2011-3-21,2016-3-23,CDD,75000
2370,53,2011-7-20,2025-12-10,CDD,75000
2371,77,2011-9-18,2016-10-12,CDD,75000
2372,76,2010-7-18,2013-8-24,CDD,75000
2373,71,2010-6-10,2022-5-26,CDD,75000
2374,177,2011-2-28,2016-11-9,CDD,75000
2375,92,2010-2-25,2012-9-6,CDD,75000
2376,113,2010-11-18,2018-11-14,CDD,75000
2377,17,2010-1-27,2025-8-15,CDD,75000
2378,11,2011-5-12,2012-8-21,CDD,75000
2379,60,2011-11-24,2012-5-8,CDD,75000
2380,193,2010-10-21,2018-6-13,CDD,75000
2381,70,2010-3-18,2025-12-15,CDD,75000
2382,164,2010-10-28,2021-5-23,CDD,75000
2383,172,2010-10-11,2015-1-4,CDD,75000
2384,44,2010-11-26,2018-7-27,CDD,75000
2385,63,2010-4-10,2016-1-22,CDD,75000
2386,64,2010-2-15,2025-4-26,CDD,75000
2387,100,2011-6-28,2022-7-25,CDD,75000
2388,85,2010-8-2,2023-7-4,CDD,75000
2389,3,2010-3-27,2014-6-21,CDD,75000
2390,67,2010-1-10,2012-10-28,CDD,75000
2391,122,2011-5-2,2014-4-28,CDD,75000
2392,79,2010-2-17,2014-9-26,CDD,75000
2393,45,2011-10-3,2024-2-24,CDD,75000
2394,24,2010-11-18,2025-9-25,CDD,75000
2395,77,2010-2-13,2013-8-1,CDD,75000
2396,185,2011-12-27,2020-9-24,CDD,75000
2397,33,2010-7-8,2019-1-3,CDD,75000
2398,89,2011-7-23,2025-3-15,CDD,75000
2399,7,2011-4-10,2019-11-1,CDD,75000
2400,88,2011-2-1,2013-2-13,CDD,75000
2401,140,2011-10-2,2019-10-22,CDD,75000
2402,132,2011-3-11,2015-3-6,CDD,75000
2403,67,2010-9-11,2021-8-22,CDD,75000
2404,84,2011-10-14,2023-12-3,CDD,75000
2405,196,2010-3-7,2025-11-1,CDD,75000
2406,150,2011-9-28,2024-2-15,CDD,75000
2407,197,2010-9-4,2012-4-13,CDD,75000
2408,5,2010-3-6,2020-7-18,CDD,75000
2409,98,2010-8-20,2017-11-22,CDD,75000
2410,95,2010-3-12,2019-1-13,CDD,75000
2411,144,2011-12-28,2015-12-27,CDD,75000
2412,111,2010-5-2,2015-5-18,CDD,75000
2413,166,2010-7-1,2013-5-6,CDD,75000
2414,89,2011-9-19,2016-2-25,CDD,75000
2415,65,2010-5-26,2023-11-15,CDD,75000
2416,127,2011-3-20,2018-6-24,CDD,75000
2417,89,2010-2-5,2025-1-8,CDD,75000
2418,8,2011-12-14,2017-5-12,CDD,75000
2419,74,2010-6-19,2022-5-10,CDD,75000
2420,57,2010-5-21,2024-12-15,CDD,75000
2421,24,2011-2-14,2020-11-16,CDD,75000
2422,135,2011-2-4,2023-1-10,CDD,75000
2423,59,2010-10-28,2012-4-14,CDD,75000
2424,134,2011-6-10,2016-9-2,CDD,75000
2425,85,2010-8-21,2021-9-11,CDD,75000
2426,181,2010-1-20,2012-10-6,CDD,75000
2427,130,2011-6-13,2015-12-12,CDD,75000
2428,6,2010-2-13,2025-2-11,CDD,75000
2429,75,2010-2-15,2022-5-17,CDD,75000
2430,94,2010-1-15,2021-4-7,CDD,75000
2431,32,2011-9-11,2025-2-15,CDD,75000
2432,136,2010-11-8,2025-12-21,CDD,75000
2433,147,2010-7-13,2020-6-15,CDD,75000
2434,130,2011-1-19,2019-6-22,CDD,75000
2435,13,2010-1-21,2025-12-26,CDD,75000
2436,68,2011-12-25,2025-9-10,CDD,75000
2437,71,2010-3-18,2025-11-11,CDD,75000
2438,52,2011-5-18,2025-12-26,CDD,75000
2439,29,2010-6-21,2021-9-11,CDD,75000
2440,5,2011-4-26,2018-12-18,CDD,75000
2441,136,2011-8-3,2013-1-3,CDD,75000
2442,102,2010-12-1,2022-9-12,CDD,75000
2443,99,2011-12-23,2020-7-12,CDD,75000
2444,146,2011-5-28,2023-2-5,CDD,75000
2445,151,2010-7-22,2025-3-8,CDD,75000
2446,193,2010-5-8,2016-1-6,CDD,75000
2447,30,2011-12-18,2025-2-5,CDD,75000
2448,125,2011-11-3,2023-10-1,CDD,75000
2449,121,2010-8-12,2016-8-18,CDD,75000
2450,76,2010-10-19,2012-8-25,CDD,75000
2451,120,2010-3-28,2014-8-14,CDD,75000
2452,194,2011-9-7,2013-2-9,CDD,75000
2453,26,2011-1-18,2023-6-2,CDD,75000
2454,47,2010-4-17,2024-6-26,CDD,75000
2455,15,2011-4-4,2019-5-27,CDD,75000
2456,7,2010-6-21,2023-3-18,CDD,75000
2457,146,2010-2-1,2022-11-8,CDD,75000
2458,107,2010-10-16,2015-2-1,CDD,75000
2459,160,2010-1-21,2019-7-28,CDD,75000
2460,82,2010-4-19,2020-9-13,CDD,75000
2461,74,2011-4-26,2012-7-17,CDD,75000
2462,61,2010-7-14,2012-8-27,CDD,75000
2463,191,2011-1-21,2017-9-7,CDD,75000
2464,115,2010-6-21,2015-10-5,CDD,75000
2465,88,2010-7-28,2017-2-5,CDD,75000
2466,120,2010-1-7,2015-4-27,CDD,75000
2467,199,2010-9-7,2021-5-18,CDD,75000
2468,195,2010-8-20,2022-9-23,CDD,75000
2469,143,2010-8-4,2014-3-9,CDD,75000
2470,25,2010-9-4,2024-2-5,CDD,75000
2471,150,2010-8-6,2020-2-5,CDD,75000
2472,183,2011-10-16,2022-8-8,CDD,75000
2473,162,2011-7-5,2013-6-10,CDD,75000
2474,60,2010-2-19,2017-12-4,CDD,75000
2475,148,2011-6-20,2017-6-17,CDD,75000
2476,133,2011-2-23,2014-1-24,CDD,75000
2477,4,2011-12-4,2025-2-26,CDD,75000
2478,197,2011-3-21,2024-3-28,CDD,75000
2479,147,2010-4-18,2016-8-24,CDD,75000
2480,99,2011-12-22,2014-12-6,CDD,75000
2481,24,2010-4-19,2023-6-18,CDD,75000
2482,28,2010-2-20,2019-4-26,CDD,75000
2483,154,2011-11-24,2012-5-8,CDD,75000
2484,177,2011-8-13,2017-12-14,CDD,75000
2485,154,2011-3-26,2014-8-15,CDD,75000
2486,105,2010-7-3,2025-12-17,CDD,75000
2487,103,2011-2-22,2024-2-22,CDD,75000
2488,53,2010-6-11,2020-1-14,CDD,75000
2489,158,2011-6-22,2018-10-7,CDD,75000
2490,78,2011-4-12,2014-11-23,CDD,75000
2491,187,2010-6-15,2025-4-10,CDD,75000
2492,83,2011-12-20,2024-10-12,CDD,75000
2493,29,2010-5-5,2023-11-7,CDD,75000
2494,126,2010-7-2,2019-4-25,CDD,75000
2495,27,2011-7-26,2022-4-22,CDD,75000
2496,68,2011-6-14,2019-9-1,CDD,75000
2497,60,2010-12-9,2021-3-19,CDD,75000
2498,46,2011-2-8,2012-12-8,CDD,75000
2499,185,2010-1-13,2012-1-26,CDD,75000
2500,81,2011-12-26,2013-5-7,CDD,75000
2501,47,2010-6-28,2023-1-15,CDD,75000
2502,28,2010-10-19,2018-10-25,CDD,75000
2503,161,2011-6-22,2022-12-5,CDD,75000
2504,152,2010-9-7,2013-11-5,CDD,75000
2505,8,2010-10-25,2016-6-11,CDD,75000
2506,16,2010-2-11,2013-2-23,CDD,75000
2507,33,2010-4-11,2014-9-5,CDD,75000
2508,53,2010-3-11,2025-4-8,CDD,75000
2509,166,2010-4-8,2013-6-6,CDD,75000
2510,59,2011-6-15,2018-11-10,CDD,75000
2511,94,2010-8-4,2017-2-15,CDD,75000
2512,145,2010-5-8,2022-3-21,CDD,75000
2513,3,2010-3-12,2025-5-11,CDD,75000
2514,161,2010-5-2,2019-1-25,CDD,75000
2515,12,2011-6-9,2018-10-7,CDD,75000
2516,84,2011-12-16,2021-11-22,CDD,75000
2517,51,2011-5-2,2017-3-13,CDD,75000
2518,27,2011-6-7,2020-1-14,CDD,75000
2519,14,2010-7-4,2018-4-15,CDD,75000
2520,35,2011-7-1,2018-6-19,CDD,75000
2521,189,2010-9-26,2016-2-17,CDD,75000
2522,196,2010-5-23,2018-1-24,CDD,75000
2523,105,2010-3-8,2018-4-17,CDD,75000
2524,20,2011-9-6,2022-5-24,CDD,75000
2525,124,2010-4-8,2020-2-6,CDD,75000
2526,105,2010-9-19,2016-12-11,CDD,75000
2527,53,2010-1-27,2013-12-16,CDD,75000
2528,171,2011-6-12,2025-4-14,CDD,75000
2529,182,2011-6-4,2022-12-23,CDD,75000
2530,88,2011-12-14,2019-10-7,CDD,75000
2531,28,2010-10-5,2012-7-7,CDD,75000
2532,164,2011-4-24,2018-10-8,CDD,75000
2533,187,2011-6-24,2015-12-16,CDD,75000
2534,179,2010-9-12,2022-10-28,CDD,75000
2535,60,2010-9-22,2024-4-11,CDD,75000
2536,110,2011-6-16,2022-4-20,CDD,75000
2537,133,2011-3-14,2023-8-14,CDD,75000
2538,49,2011-7-8,2016-4-20,CDD,75000
2539,66,2011-5-14,2018-6-21,CDD,75000
2540,12,2010-5-23,2013-4-7,CDD,75000
2541,114,2010-9-11,2012-11-25,CDD,75000
2542,166,2010-3-3,2021-9-26,CDD,75000
2543,178,2010-2-21,2021-12-3,CDD,75000
2544,52,2011-8-2,2017-6-2,CDD,75000
2545,47,2011-12-14,2021-2-23,CDD,75000
2546,112,2011-8-16,2014-6-1,CDD,75000
2547,92,2011-5-22,2015-7-18,CDD,75000
2548,178,2010-12-21,2015-11-1,CDD,75000
2549,65,2010-2-10,2022-11-20,CDD,75000
2550,66,2010-1-13,2024-1-14,CDD,75000
2551,109,2011-6-6,2019-10-14,CDD,75000
2552,181,2010-4-19,2020-12-20,CDD,75000
2553,17,2011-9-6,2013-8-14,CDD,75000
2554,179,2011-8-5,2012-7-10,CDD,75000
2555,124,2011-2-7,2022-12-13,CDD,75000
2556,17,2010-9-19,2021-10-20,CDD,75000
2557,64,2011-9-5,2013-4-19,CDD,75000
2558,71,2010-12-25,2017-9-19,CDD,75000
2559,127,2010-3-4,2015-3-16,CDD,75000
2560,127,2010-3-25,2025-12-23,CDD,75000
2561,111,2010-2-11,2017-4-10,CDD,75000
2562,133,2010-3-11,2023-3-26,CDD,75000
2563,3,2010-7-12,2025-2-22,CDD,75000
2564,179,2010-1-25,2022-9-24,CDD,75000
2565,28,2011-7-24,2019-4-16,CDD,75000
2566,1,2010-1-3,2024-2-17,CDD,75000
2567,47,2010-11-22,2014-8-7,CDD,75000
2568,79,2011-9-11,2025-5-9,CDD,75000
2569,111,2010-1-10,2023-9-9,CDD,75000
2570,43,2011-5-7,2012-8-3,CDD,75000
2571,91,2010-1-8,2024-6-26,CDD,75000
2572,55,2010-11-8,2012-10-14,CDD,75000
2573,19,2011-1-8,2016-9-14,CDD,75000
2574,81,2011-1-8,2017-9-6,CDD,75000
2575,159,2010-7-6,2020-10-16,CDD,75000
2576,133,2010-9-28,2018-2-2,CDD,75000
2577,110,2010-10-28,2014-1-22,CDD,75000
2578,7,2011-12-6,2023-9-11,CDD,75000
2579,120,2011-2-8,2020-2-3,CDD,75000
2580,62,2010-4-24,2025-11-23,CDD,75000
2581,32,2010-3-9,2016-2-27,CDD,75000
2582,93,2011-8-18,2023-3-10,CDD,75000
2583,27,2011-3-25,2013-7-15,CDD,75000
2584,96,2010-3-19,2022-6-2,CDD,75000
2585,170,2010-1-13,2012-7-2,CDD,75000
2586,17,2010-1-16,2015-8-8,CDD,75000
2587,106,2010-11-25,2022-11-17,CDD,75000
2588,188,2011-6-4,2014-1-17,CDD,75000
2589,36,2011-6-5,2022-11-14,CDD,75000
2590,195,2011-6-3,2014-2-9,CDD,75000
2591,74,2011-7-15,2016-7-8,CDD,75000
2592,100,2010-10-28,2020-1-16,CDD,75000
2593,57,2010-5-10,2012-6-9,CDD,75000
2594,23,2010-4-14,2020-10-17,CDD,75000
2595,187,2010-9-9,2019-10-20,CDD,75000
2596,125,2011-1-27,2020-7-17,CDD,75000
2597,170,2010-6-15,2015-3-26,CDD,75000
2598,37,2011-10-27,2024-11-10,CDD,75000
2599,28,2010-9-3,2022-10-2,CDD,75000
2600,62,2011-4-13,2020-6-14,CDD,75000
2601,13,2010-8-23,2013-6-1,CDD,75000
2602,143,2010-7-4,2013-6-17,CDD,75000
2603,86,2010-10-27,2018-12-10,CDD,75000
2604,61,2010-5-5,2023-11-9,CDD,75000
2605,6,2011-2-7,2014-3-9,CDD,75000
2606,125,2010-6-1,2015-12-24,CDD,75000
2607,121,2011-5-16,2022-2-25,CDD,75000
2608,115,2010-2-19,2014-3-25,CDD,75000
2609,114,2011-7-3,2013-4-25,CDD,75000
2610,149,2011-3-18,2020-8-14,CDD,75000
2611,14,2011-6-9,2025-4-20,CDD,75000
2612,97,2011-12-5,2016-1-1,CDD,75000
2613,151,2010-5-1,2016-12-13,CDD,75000
2614,60,2010-2-20,2019-5-3,CDD,75000
2615,174,2011-11-2,2014-5-21,CDD,75000
2616,89,2011-8-15,2020-5-18,CDD,75000
2617,12,2010-12-23,2016-5-16,CDD,75000
2618,125,2011-10-27,2017-6-1,CDD,75000
2619,56,2011-4-3,2013-12-2,CDD,75000
2620,29,2011-7-5,2025-1-27,CDD,75000
2621,107,2011-11-2,2016-9-21,CDD,75000
2622,91,2010-2-16,2022-4-28,CDD,75000
2623,172,2010-1-9,2023-10-12,CDD,75000
2624,83,2011-10-10,2013-1-9,CDD,75000
2625,183,2011-1-24,2016-6-13,CDD,75000
2626,162,2010-11-25,2014-6-17,CDD,75000
2627,51,2010-8-23,2020-12-26,CDD,75000
2628,154,2010-8-19,2018-1-16,CDD,75000
2629,175,2011-5-23,2012-12-11,CDD,75000
2630,154,2011-8-24,2013-10-24,CDD,75000
2631,164,2011-9-16,2016-12-2,CDD,75000
2632,19,2011-2-14,2022-10-26,CDD,75000
2633,162,2010-1-20,2024-2-22,CDD,75000
2634,63,2011-2-8,2015-8-14,CDD,75000
2635,9,2011-7-16,2024-1-23,CDD,75000
2636,94,2011-6-10,2019-5-3,CDD,75000
2637,116,2010-3-20,2012-2-21,CDD,75000
2638,31,2010-11-24,2015-12-25,CDD,75000
2639,95,2011-1-10,2012-8-6,CDD,75000
2640,107,2010-11-23,2019-9-23,CDD,75000
2641,175,2011-7-10,2013-1-14,CDD,75000
2642,124,2010-6-14,2015-6-28,CDD,75000
2643,163,2010-10-22,2023-3-5,CDD,75000
2644,131,2011-7-27,2013-2-15,CDD,75000
2645,68,2010-12-15,2015-5-15,CDD,75000
2646,173,2010-8-3,2019-2-6,CDD,75000
2647,37,2011-9-12,2014-10-22,CDD,75000
2648,1,2010-9-21,2015-2-21,CDD,75000
2649,10,2010-3-14,2017-7-22,CDD,75000
2650,107,2010-8-11,2022-8-14,CDD,75000
2651,193,2011-1-10,2017-11-22,CDD,75000
2652,67,2010-9-23,2021-2-14,CDD,75000
2653,116,2010-5-23,2023-11-11,CDD,75000
2654,35,2010-4-2,2014-12-20,CDD,75000
2655,81,2011-7-5,2019-12-9,CDD,75000
2656,16,2010-8-16,2025-5-1,CDD,75000
2657,5,2011-9-26,2013-7-28,CDD,75000
2658,188,2010-2-17,2012-8-5,CDD,75000
2659,199,2011-4-5,2019-4-14,CDD,75000
2660,198,2011-4-25,2020-6-2,CDD,75000
2661,174,2011-6-9,2017-1-12,CDD,75000
2662,61,2010-1-18,2024-4-26,CDD,75000
2663,114,2011-5-1,2023-1-22,CDD,75000
2664,15,2011-1-23,2021-11-27,CDD,75000
2665,170,2010-2-12,2018-10-9,CDD,75000
2666,113,2011-6-26,2012-7-5,CDD,75000
2667,34,2010-1-26,2021-12-16,CDD,75000
2668,137,2011-1-20,2016-4-25,CDD,75000
2669,86,2010-7-19,2016-9-8,CDD,75000
2670,90,2010-12-5,2016-6-1,CDD,75000
2671,81,2011-12-27,2014-1-28,CDD,75000
2672,18,2010-3-23,2017-1-13,CDD,75000
2673,35,2011-10-18,2015-1-14,CDD,75000
2674,13,2010-6-19,2013-9-5,CDD,75000
2675,86,2011-9-26,2020-7-20,CDD,75000
2676,150,2010-10-24,2024-7-25,CDD,75000
2677,173,2011-2-6,2015-6-1,CDD,75000
2678,87,2011-8-17,2018-7-20,CDD,75000
2679,44,2010-5-8,2023-8-16,CDD,75000
2680,57,2011-2-14,2017-12-20,CDD,75000
2681,80,2010-4-21,2023-10-25,CDD,75000
2682,25,2010-7-17,2023-6-2,CDD,75000
2683,53,2010-10-16,2018-1-11,CDD,75000
2684,29,2010-8-11,2014-3-16,CDD,75000
2685,146,2010-9-16,2019-9-8,CDD,75000
2686,6,2010-9-3,2024-6-6,CDD,75000
2687,177,2011-6-5,2017-11-14,CDD,75000
2688,141,2010-5-20,2024-5-7,CDD,75000
2689,99,2011-6-1,2023-1-7,CDD,75000
2690,177,2010-5-21,2019-5-6,CDD,75000
2691,42,2011-7-13,2015-1-6,CDD,75000
2692,178,2011-11-14,2024-6-21,CDD,75000
2693,35,2011-10-20,2018-4-10,CDD,75000
2694,140,2011-5-14,2023-6-8,CDD,75000
2695,185,2011-3-3,2023-2-7,CDD,75000
2696,55,2011-6-23,2019-2-26,CDD,75000
2697,158,2010-10-20,2021-4-27,CDD,75000
2698,110,2010-10-13,2012-5-4,CDD,75000
2699,61,2010-7-12,2015-6-10,CDD,75000
2700,86,2011-9-4,2015-7-8,CDD,75000
2701,80,2011-4-26,2018-3-4,CDD,75000
2702,158,2011-2-20,2016-11-17,CDD,75000
2703,67,2011-8-11,2014-12-17,CDD,75000
2704,101,2011-9-11,2024-12-20,CDD,75000
2705,107,2011-10-8,2020-6-18,CDD,75000
2706,52,2010-12-25,2025-3-26,CDD,75000
2707,94,2010-3-9,2021-1-1,CDD,75000
2708,195,2010-5-12,2015-9-14,CDD,75000
2709,5,2010-1-15,2017-8-14,CDD,75000
2710,135,2010-4-24,2016-11-20,CDD,75000
2711,106,2010-3-24,2017-7-21,CDD,75000
2712,30,2010-8-7,2024-9-23,CDD,75000
2713,106,2010-9-16,2025-5-4,CDD,75000
2714,173,2011-3-8,2024-12-6,CDD,75000
2715,166,2010-2-22,2020-1-25,CDD,75000
2716,148,2010-6-28,2016-6-10,CDD,75000
2717,139,2010-6-12,2015-6-9,CDD,75000
2718,148,2011-1-25,2012-8-1,CDD,75000
2719,85,2011-7-2,2021-2-7,CDD,75000
2720,80,2010-8-14,2017-10-6,CDD,75000
2721,112,2010-9-9,2024-8-7,CDD,75000
2722,70,2010-1-14,2017-5-16,CDD,75000
