id_demmande,id_agent,role_com,sexe,taille,poids,date_debut,date_fin
343,112,superhero,M,1.8985383461327623,113.66672472452096,2020-5-2,2021-1-16
344,21,gentil,M,2.0086707607422047,96.07032776320676,2020-3-14,2021-9-11
345,158,superhero,F,1.665272509090945,63.81061884580933,2020-11-14,2021-9-26
346,191,mechant,M,1.69711572906306,120.39048894306387,2020-4-24,2021-11-16
347,110,gentil,F,1.7632270603487268,95.36909380812665,2020-10-19,2021-5-20
348,163,mechant,F,1.8233136806135297,106.41658464911251,2020-2-2,2021-8-27
349,199,mechant,M,1.9992021465364167,102.10726132246778,2020-6-9,2021-7-3
350,152,mechant,M,1.6881527936618892,124.02687055076152,2020-8-27,2021-2-8
351,90,mechant,M,1.6626936857295784,88.63528419001271,2020-9-5,2021-3-27
352,5,superhero,M,1.5743477883599315,55.87700648658581,2020-3-28,2021-11-1
353,102,gentil,F,1.8812160022713378,95.23102303302235,2020-7-5,2021-2-3
354,65,mechant,F,1.9875851114510739,89.80006596189853,2020-11-12,2021-4-4
355,176,gentil,F,1.8436959592321878,89.04182853468984,2020-6-20,2021-3-26
356,185,mechant,F,1.6181441918114228,99.61938772461389,2020-10-1,2021-6-12
357,2,gentil,F,1.8308290150567275,68.43146554899174,2020-2-10,2021-8-5
358,81,gentil,F,1.5555446939839523,62.161402474301326,2020-7-27,2021-9-19
359,73,gentil,F,1.5164786977373566,108.42402336402083,2020-9-24,2021-8-23
360,70,gentil,M,2.0375449247542443,78.88057049266226,2020-6-23,2021-4-16
361,178,gentil,F,1.8375203350899494,94.45522542574028,2020-11-28,2021-11-21
362,70,mechant,M,2.046799211093669,112.79197824785479,2020-5-12,2021-10-2
363,71,superhero,M,1.5299725948881646,115.915809288761,2020-3-6,2021-3-1
364,120,mechant,M,1.6420668694354261,118.98564500377319,2020-6-26,2021-4-18
365,156,mechant,F,1.9443442081707567,49.99210057835152,2020-5-7,2021-12-17
366,118,superhero,M,1.5984832504856807,88.52286936510635,2020-5-28,2021-6-20
367,153,gentil,M,1.5708485355764434,62.91186682988648,2020-8-15,2021-2-28
368,33,mechant,M,2.1923511771883426,105.15453362396316,2020-3-11,2021-3-10
369,56,gentil,F,1.782169699990001,50.30712183202249,2020-10-12,2021-6-8
370,78,superhero,F,1.8612201782587883,107.15366752383775,2020-7-2,2021-9-27
371,156,mechant,F,1.5474286156796755,55.492695786138,2020-7-5,2021-12-28
372,181,superhero,F,1.754885195745533,102.71846836749546,2020-12-10,2021-12-1
373,194,mechant,F,1.6346479067578972,59.41779225894547,2020-3-21,2021-8-19
374,180,mechant,F,1.958744713391729,107.35823732199987,2020-9-15,2021-2-12
375,162,superhero,M,1.6108303441504381,89.91277498038887,2020-9-14,2021-8-26
376,5,superhero,M,1.6118625960955142,59.76022475193161,2020-7-25,2021-4-18
377,153,superhero,F,1.951084250641311,89.80771926231697,2020-6-9,2021-4-3
378,23,mechant,M,2.1353384847527797,79.84752112398569,2020-9-12,2021-7-15
379,170,superhero,M,1.832963315709328,112.36902725672937,2020-3-23,2021-7-6
380,79,mechant,F,1.9092251309821977,58.74140797047448,2020-6-16,2021-5-20
381,165,superhero,F,1.8171822892715894,53.77389011429871,2020-4-14,2021-7-3
382,171,mechant,M,1.9158952853048425,82.45240850952513,2020-5-11,2021-11-26
383,8,mechant,M,2.176938174150127,77.95605536209392,2020-4-27,2021-1-19
384,193,gentil,M,1.6343927764529496,100.56062872150511,2020-12-5,2021-4-25
385,125,gentil,F,1.6569632521137723,66.2296739462295,2020-2-26,2021-2-12
386,46,superhero,M,2.1022890468334654,97.28813661792967,2020-1-17,2021-8-18
387,82,superhero,F,1.9879233471679492,60.69550348529257,2020-10-12,2021-9-18
388,153,superhero,M,1.7805076050801651,124.26647371249734,2020-11-20,2021-7-2
389,40,superhero,F,1.5724074528032204,109.58902044436422,2020-4-20,2021-4-20
390,35,gentil,F,1.655033994976593,68.28248034129076,2020-6-26,2021-2-6
391,172,superhero,M,2.171028252640524,59.267323237495525,2020-1-17,2021-7-3
392,19,mechant,F,1.8489282267516551,69.73850552095001,2020-3-13,2021-9-20
393,28,mechant,F,1.794766183876824,84.73355300827038,2020-8-10,2021-8-15
394,140,mechant,M,1.5639478478453521,67.23227288065709,2020-9-26,2021-1-2
395,97,gentil,M,1.518007795724743,67.9016861242053,2020-5-26,2021-6-4
396,189,gentil,F,1.989020134473632,84.60608263555872,2020-10-19,2021-12-16
397,24,gentil,F,1.7912437810390416,74.59297524591398,2020-1-18,2021-3-20
398,31,superhero,F,1.9362429872694518,98.96012493768424,2020-11-7,2021-7-20
399,108,superhero,M,1.8305699680709342,90.79642962329929,2020-5-21,2021-8-9
400,178,mechant,M,2.0693333365675253,95.25430544733803,2020-8-8,2021-2-8
401,140,superhero,F,1.9491515555050782,84.60549752147341,2020-6-27,2021-12-7
402,90,mechant,F,1.5007346335223182,76.43187164071436,2020-6-1,2021-4-3
403,8,gentil,F,1.6138043030097182,70.71112667386018,2020-2-1,2021-7-1
404,7,gentil,M,2.157735858766042,86.17293446178923,2020-1-17,2021-1-10
405,4,superhero,M,1.5985516479115651,93.27993718321834,2020-9-20,2021-2-6
406,104,superhero,F,1.9123638248475407,94.03125794184388,2020-12-17,2021-5-28
407,197,gentil,F,1.525027924423437,76.03395121895127,2020-3-26,2021-1-7
408,46,mechant,M,2.15936736240894,94.3243275604691,2020-8-13,2021-1-4
409,56,superhero,F,1.7984270348241511,45.0472324631287,2020-12-14,2021-8-26
410,68,mechant,M,1.968953425496789,116.6564347211897,2020-4-1,2021-3-3
411,100,superhero,F,1.6304787018818565,105.08257282633275,2020-4-14,2021-7-25
412,131,mechant,F,1.8569529210316347,82.38137720212961,2020-5-13,2021-2-19
413,19,mechant,F,1.7525557581301787,45.90788094292181,2020-2-3,2021-4-13
414,94,mechant,M,2.013713834578681,94.28987237916158,2020-6-20,2021-12-21
415,5,mechant,F,1.8835078146212243,64.3255990599387,2020-8-9,2021-5-23
416,171,gentil,M,1.8187210699923284,112.5887945696081,2020-8-13,2021-1-9
417,198,gentil,M,1.7892637262619189,111.99963657988994,2020-6-25,2021-7-17
418,93,mechant,F,1.8886064344063143,46.21625867493869,2020-1-13,2021-4-1
419,198,mechant,F,1.5025457527261588,83.3640215538997,2020-4-1,2021-12-25
420,163,mechant,M,2.030404972315653,111.40544834364754,2020-12-5,2021-11-19
421,50,gentil,F,1.6122992897165325,60.74728641770433,2020-10-9,2021-3-3
422,76,mechant,M,2.1365184743085828,75.8380493475336,2020-7-15,2021-3-25
423,38,gentil,F,1.7127344450660686,79.40035738405976,2020-2-21,2021-9-19
424,28,mechant,F,1.6166253224346345,63.83481296656691,2020-12-2,2021-4-20
425,183,gentil,F,1.5567516109528632,57.43787434906701,2020-7-15,2021-3-24
426,169,superhero,M,1.6185534011627323,103.76209591519981,2020-1-11,2021-1-12
427,174,gentil,M,1.9363919571150288,91.56789667771687,2020-10-26,2021-11-10
428,73,superhero,F,1.7379767542177993,84.0789861331999,2020-9-26,2021-2-13
429,150,superhero,M,1.7914517540294002,68.8969850155037,2020-10-17,2021-10-25
430,153,mechant,M,2.020481116721116,109.31767553832941,2020-2-18,2021-9-4
431,185,gentil,F,1.6699135596321941,96.89527743555203,2020-2-10,2021-10-24
432,113,mechant,M,1.5202442454521878,77.67714996329109,2020-9-27,2021-11-24
433,117,mechant,M,2.1971549944540945,107.18277502559624,2020-6-1,2021-3-10
434,85,superhero,M,2.1433881649389215,60.044281798098325,2020-2-17,2021-12-4
435,196,mechant,F,1.7799626111644422,105.9286492450076,2020-6-10,2021-10-17
436,24,mechant,F,1.5228376481812007,55.05338516778613,2020-8-1,2021-8-1
437,13,superhero,F,1.6291691330457976,80.85467071619861,2020-5-20,2021-5-27
438,126,mechant,F,1.726720458287246,47.165551386537246,2020-1-24,2021-6-14
439,1,superhero,F,1.8908277983116055,66.62281641327041,2020-4-1,2021-4-13
440,106,superhero,M,1.7288455799246407,118.29863209697571,2020-3-3,2021-2-12
441,163,superhero,M,1.8796141952359513,106.80388129979025,2020-1-8,2021-1-7
442,131,superhero,F,1.973418520004949,99.62941023511873,2020-8-18,2021-2-2
443,153,gentil,F,1.9647435080234983,95.77432653984863,2020-12-8,2021-7-15
444,13,gentil,F,1.774222685157417,72.0735153057009,2020-1-3,2021-5-11
445,138,gentil,F,1.6277611321255943,59.145589136106416,2020-10-25,2021-4-10
446,193,mechant,M,1.5926838977389581,68.83703454804825,2020-8-5,2021-10-26
447,100,superhero,M,1.9762349458083563,64.06792136695874,2020-1-12,2021-11-27
448,166,mechant,F,1.6049441818038352,69.96337177361832,2020-2-21,2021-12-23
449,102,mechant,F,1.672307266799316,108.90637965637072,2020-12-3,2021-11-4
450,126,gentil,F,1.9044310269189424,92.27135123754348,2020-4-26,2021-7-25
451,139,superhero,M,1.7376897183993978,71.35317451132944,2020-6-10,2021-1-15
452,157,gentil,F,1.5096051871575091,56.10372339977803,2020-9-4,2021-6-20
453,106,mechant,F,1.956699374303522,50.27901895167808,2020-9-28,2021-12-20
454,178,superhero,F,1.6859449363899057,54.75033828465244,2020-2-4,2021-10-23
455,10,gentil,F,1.8359675560860411,54.80353806470472,2020-6-3,2021-7-24
456,107,superhero,F,1.8847618063925624,60.65691192051025,2020-9-12,2021-1-19
457,10,mechant,F,1.7454946858579956,51.93973544511148,2020-3-5,2021-4-25
458,193,superhero,M,1.7065133536016068,79.22394001092215,2020-4-4,2021-11-15
459,28,mechant,F,1.7814563231616756,45.27727940187127,2020-12-6,2021-9-2
460,105,mechant,F,1.7818589723292124,101.33364715455475,2020-3-1,2021-8-24
461,149,gentil,M,1.6998041687018877,91.07274222520104,2020-11-22,2021-2-28
462,149,mechant,M,1.6670359117287898,64.23988686212027,2020-12-20,2021-6-1
463,168,mechant,F,1.9457586646651919,90.09781442027919,2020-12-23,2021-5-9
464,33,mechant,M,1.56914709556332,81.0732046436955,2020-6-15,2021-11-12
465,108,gentil,M,1.5024413751740562,74.06084827518356,2020-2-14,2021-7-17
466,1,mechant,M,1.5517359037760645,122.26961465005454,2020-4-10,2021-4-24
467,82,mechant,F,1.7663330867919902,97.68370265635542,2020-11-27,2021-2-20
468,5,superhero,M,1.5794636792542243,72.51492640834786,2020-10-9,2021-5-27
469,14,gentil,M,1.989684679619851,77.30845595885171,2020-6-23,2021-3-21
470,40,gentil,M,1.9589696990006213,87.57212127015096,2020-7-2,2021-9-25
471,2,superhero,M,1.7445109765028453,80.9444155375969,2020-12-16,2021-5-2
472,190,superhero,F,1.816296453859219,78.7547870728267,2020-10-3,2021-1-19
473,165,gentil,M,1.7126136102631149,120.34997958070866,2020-2-18,2021-12-26
474,95,gentil,M,1.801148198540534,107.23553034602925,2020-1-25,2021-10-22
475,12,mechant,F,1.6075400608826405,56.03091306456515,2020-9-17,2021-8-15
476,39,mechant,F,1.7886719843093102,106.52665596191432,2020-12-8,2021-7-13
477,117,mechant,M,2.1630229176844016,74.72380969660658,2020-5-14,2021-1-23
478,183,mechant,M,1.7210604249958934,68.6404656126167,2020-3-10,2021-11-24
479,151,mechant,F,1.8124302284990712,103.42878688573197,2020-12-9,2021-12-13
480,112,mechant,M,2.1218958505573107,106.91775454419309,2020-12-14,2021-2-15
481,96,mechant,M,1.6388648607798573,102.04431330920599,2020-11-4,2021-4-18
482,162,mechant,M,1.5204017625000819,71.7130076324168,2020-9-7,2021-4-25
483,97,superhero,M,1.5925126343392306,120.65956745341396,2020-8-19,2021-2-18
484,34,superhero,M,1.9307729131604696,55.65088429590749,2020-5-3,2021-6-10
485,83,superhero,F,1.5318688961244784,50.34569117021833,2020-2-24,2021-9-8
486,151,gentil,M,1.9852983899660452,118.54642771017048,2020-6-28,2021-4-28
487,87,mechant,F,1.6533284963570822,74.35082224153597,2020-4-28,2021-2-26
488,172,mechant,M,2.0374292717993456,80.21803929226382,2020-12-13,2021-7-3
489,38,mechant,M,1.8886067348649866,116.31727834660786,2020-2-9,2021-9-3
490,68,mechant,M,1.657490620778476,101.75775224714286,2020-4-18,2021-9-16
491,90,mechant,M,2.152880689049759,122.20963804104646,2020-2-7,2021-9-18
492,142,superhero,M,1.7410012111216207,101.32743732972614,2020-6-12,2021-11-25
493,54,mechant,M,2.1894079449562893,70.8446124920014,2020-3-25,2021-11-11
494,102,gentil,M,1.6506174506411415,116.33920277806764,2020-4-26,2021-1-20
495,127,superhero,M,1.7755222406843347,80.62674081920689,2020-7-4,2021-1-1
496,130,mechant,M,1.8774273278467393,122.4862573433766,2020-6-14,2021-5-4
497,44,superhero,F,1.5767720936964846,82.59990384948284,2020-1-20,2021-10-8
498,18,superhero,F,1.7550697692200665,49.355028228326915,2020-7-25,2021-7-11
499,19,gentil,F,1.9611317085263373,50.37147429707763,2020-12-15,2021-4-4
500,81,mechant,M,1.8299967086851554,69.94208201646761,2020-9-22,2021-6-5
501,24,superhero,F,1.817020277869789,74.48027341356322,2020-7-6,2021-2-14
502,126,superhero,F,1.733962526759516,84.35720169632816,2020-5-15,2021-6-22
503,103,gentil,M,1.9448033583308804,109.49055279052322,2020-7-4,2021-9-25
504,75,superhero,F,1.8779721710560917,108.87777673595593,2020-3-9,2021-11-23
505,110,gentil,F,1.9917120926287304,70.28078061220361,2020-11-19,2021-4-22
506,61,gentil,M,1.6910943342587565,79.72734068383008,2020-11-6,2021-2-10
507,11,mechant,F,1.855838132613536,104.6173305128176,2020-7-21,2021-11-5
508,28,superhero,F,1.8096316405291952,88.73265517511746,2020-9-6,2021-7-28
509,166,gentil,M,2.0982609651651174,117.17878309971154,2020-4-27,2021-9-3
510,140,gentil,M,1.9294601807633536,57.53408741425434,2020-5-28,2021-10-24
511,19,superhero,M,1.8698852481632995,100.29253544600078,2020-7-16,2021-6-4
512,190,gentil,F,1.6653936270984675,57.07159355287048,2020-1-19,2021-4-17
513,179,gentil,F,1.6068010670640456,57.300347555635526,2020-9-24,2021-8-3
514,23,gentil,M,1.9003858366764326,101.43930032164621,2020-2-12,2021-2-26
515,13,superhero,F,1.5270319366544771,105.49054540759792,2020-2-3,2021-7-11
516,144,superhero,M,1.9316689269413576,57.18853563847611,2020-4-11,2021-10-3
517,41,gentil,F,1.8810646744545547,93.60488199165073,2020-4-19,2021-12-12
518,95,gentil,F,1.664198572862224,86.58290332814758,2020-1-1,2021-9-25
519,163,mechant,M,1.928912793222813,105.54352591586536,2020-11-27,2021-5-28
520,46,gentil,M,1.5032064906564848,119.5399352071104,2020-8-22,2021-1-23
521,61,gentil,M,1.5057158188534774,79.46901225897099,2020-3-23,2021-5-12
522,39,mechant,M,2.096028121061752,90.24601593411614,2020-7-4,2021-6-9
523,138,gentil,F,1.611217242102289,45.46912569877591,2020-8-13,2021-11-24
524,135,gentil,M,1.5954080182989219,112.26086793092193,2020-9-21,2021-7-28
525,18,mechant,F,1.874118500884474,74.5807777792907,2020-5-26,2021-9-15
526,20,superhero,F,1.8923452653761694,103.09708876623532,2020-11-27,2021-11-1
527,59,mechant,M,1.8547184162489143,90.98017995194556,2020-1-23,2021-10-23
528,20,superhero,F,1.9763716101543407,86.98295213351975,2020-7-2,2021-8-8
529,29,mechant,F,1.6182273327787848,109.18316034831315,2020-8-9,2021-8-12
530,21,gentil,F,1.804374356090609,57.3529774939807,2020-11-19,2021-8-15
531,46,superhero,M,1.925298593634885,114.09194257788945,2020-7-18,2021-12-13
532,172,mechant,M,1.862683596566736,122.41859112811701,2020-7-12,2021-6-16
533,181,mechant,M,1.5232014319181837,99.60223024652754,2020-5-2,2021-1-15
534,179,gentil,M,1.766152051312612,65.44361843010157,2020-7-2,2021-12-4
535,180,superhero,M,1.8825161265167087,112.44238966098146,2020-8-18,2021-10-2
536,167,gentil,M,1.95051044351882,104.93650732121006,2020-5-9,2021-11-19
537,114,superhero,F,1.8350220638189823,69.54442261574187,2020-1-15,2021-1-22
538,67,superhero,M,1.5808710253354539,72.71614257567656,2020-3-24,2021-3-9
539,30,superhero,F,1.8891573650186262,107.47090805610898,2020-4-18,2021-9-25
540,99,superhero,M,1.680705977058149,106.48880163055449,2020-9-1,2021-4-8
541,37,superhero,M,1.5157608522341572,58.180453308748056,2020-6-4,2021-9-9
542,189,mechant,F,1.972553743109449,105.04943959248601,2020-6-3,2021-5-5
543,49,gentil,M,1.5542652256932452,112.91143609876602,2020-11-7,2021-12-19
544,85,mechant,M,1.7071097268989182,121.72798263408367,2020-11-28,2021-1-28
545,71,mechant,M,2.163092650978723,102.07530182967696,2020-2-8,2021-9-13
546,2,gentil,F,1.837514362659967,65.59310789248029,2020-6-14,2021-6-8
547,143,mechant,F,1.6400265907786227,97.80300334388582,2020-12-10,2021-2-4
548,112,mechant,F,1.5845611851362191,98.52195895294201,2020-6-17,2021-2-17
549,40,mechant,M,1.5649962015318835,115.75779061076679,2020-9-18,2021-7-9
550,97,mechant,M,2.105427077867335,60.97750820966454,2020-6-15,2021-8-8
551,3,gentil,M,1.9757995768284211,108.26444254433403,2020-7-19,2021-2-10
552,103,mechant,F,1.5996449079809005,48.402599457323895,2020-12-9,2021-11-23
553,128,superhero,F,1.6978098363339944,108.92786146207989,2020-2-11,2021-1-5
554,126,superhero,F,1.6859580727417027,56.39075998792494,2020-5-28,2021-5-4
555,11,superhero,F,1.6937865155827634,100.32679337095789,2020-5-11,2021-8-15
556,86,mechant,F,1.6019401949086367,88.83532767045315,2020-11-8,2021-10-18
557,36,superhero,F,1.604470570220887,67.54263843054025,2020-5-17,2021-7-14
558,37,gentil,M,1.9358273785235531,105.29922836166983,2020-11-13,2021-11-16
559,45,gentil,M,1.94898201125487,106.75379666694366,2020-11-3,2021-8-1
560,164,gentil,M,1.8160599114251386,92.08732930819876,2020-4-19,2021-3-21
561,91,superhero,F,1.734582379987883,56.328925980784206,2020-12-12,2021-11-1
562,6,superhero,M,2.1793625211947916,65.2509455322683,2020-10-14,2021-8-20
563,85,mechant,M,1.6130074936811265,86.77329688641652,2020-8-3,2021-9-3
564,154,gentil,M,1.6037523535571998,58.499506248238475,2020-1-25,2021-1-16
565,143,superhero,F,1.6732019574102583,99.5644141432938,2020-3-6,2021-9-24
566,164,gentil,F,1.5043144839004192,89.44035895157252,2020-4-2,2021-2-13
567,1,superhero,F,1.5036342491319918,104.05670654667304,2020-3-15,2021-12-15
568,104,gentil,M,1.6101033720062683,102.66053027624812,2020-12-1,2021-9-27
569,126,gentil,M,1.5884786530708408,69.71626716780145,2020-11-12,2021-9-20
570,39,mechant,F,1.8018978799013716,97.98126057964666,2020-11-18,2021-10-9
571,88,superhero,M,2.0498991308316517,91.3426633342888,2020-1-10,2021-10-2
572,186,superhero,F,1.5150776588614856,91.77022630806044,2020-1-20,2021-4-25
573,75,superhero,M,2.1094772999675007,102.7770108832032,2020-8-5,2021-3-20
574,157,superhero,M,1.7590905487920303,56.75555669264799,2020-7-21,2021-3-13
575,156,superhero,F,1.724718280526971,99.72210886154966,2020-2-5,2021-2-26
576,89,superhero,M,2.046237240584751,63.781526462580445,2020-5-5,2021-9-14
577,127,mechant,M,2.143982434593678,114.93541289634535,2020-4-23,2021-12-5
578,146,mechant,M,1.8129428566535433,123.79147722919457,2020-1-26,2021-4-1
579,10,superhero,F,1.8008806771654418,98.02287242390997,2020-6-3,2021-9-12
580,104,mechant,F,1.5118231234462451,80.33629812636838,2020-3-13,2021-2-25
581,78,superhero,F,1.9032650681328773,104.0365298359353,2020-5-9,2021-7-18
582,94,gentil,M,2.122771876266371,93.90250624907544,2020-9-22,2021-5-1
583,32,superhero,M,1.7879313345750885,99.1942146505549,2020-8-7,2021-12-25
584,72,gentil,F,1.6440465745535604,53.8355333631997,2020-9-8,2021-11-19
585,144,mechant,F,1.5139643314559168,73.77790673871213,2020-7-17,2021-1-6
586,105,superhero,F,1.6562118107746393,52.92613266983797,2020-12-14,2021-2-9
587,100,gentil,F,1.8024714261258141,47.611217292013606,2020-7-14,2021-11-5
588,133,gentil,M,1.7162740617117729,114.49958556187977,2020-5-12,2021-8-18
589,28,gentil,F,1.9961978308134816,58.4216326047817,2020-8-25,2021-11-15
590,106,mechant,F,1.7547561255834574,106.41675749136502,2020-1-1,2021-3-5
591,134,gentil,M,1.672010315693303,86.14454506370534,2020-3-5,2021-11-11
592,72,superhero,F,1.8564242933512412,100.79437668288236,2020-3-6,2021-10-22
593,112,gentil,M,1.6893383737022614,89.55216889727933,2020-12-2,2021-1-11
594,145,superhero,F,1.673825724976707,98.78987227585108,2020-4-12,2021-6-3
595,47,gentil,F,1.9300555551865854,100.91252695919431,2020-11-20,2021-6-12
596,171,gentil,M,1.8078761649115327,119.32679583507974,2020-10-3,2021-11-2
597,35,gentil,M,1.6896925750193952,85.55343735732,2020-11-28,2021-12-9
598,97,superhero,M,1.9168956695604207,66.68713932809018,2020-12-19,2021-5-19
599,162,superhero,F,1.7842439382043949,59.91960437186857,2020-12-5,2021-12-16
600,55,mechant,M,1.956353107982964,92.61376965765231,2020-4-17,2021-5-20
601,106,mechant,F,1.9733798488950511,106.46827435174357,2020-2-28,2021-4-8
602,95,gentil,F,1.9215546879769225,67.44619451774085,2020-1-10,2021-6-6
603,16,gentil,M,2.1357083816990152,96.47041695580833,2020-1-26,2021-6-10
604,71,superhero,M,1.7689728635912636,65.39142900860608,2020-12-17,2021-8-11
605,170,superhero,M,2.015650761473993,124.86084617034341,2020-3-19,2021-8-15
